"all_exp","foodshortage_exp","foodshortagenew_exp","foodshortagerehab_exp","new_exp","newrehab_exp","rehab_exp","site","month","year","day","date"
0.33130618929863,0.000395999988541007,0.256688117980957,0.456777185201645,0.169552654027939,0.339668273925781,0.65396922826767,"Avoca",7,2014,15,2014-07-15
0.397707939147949,NA,0.29889053106308,0.621961534023285,0.312064558267593,0.425241351127625,0.651315152645111,"Avoca",8,2014,15,2014-08-15
0.448684006929398,0.0759000033140182,0.282615125179291,0.655762553215027,0.276895821094513,0.315865129232407,0.655220627784729,"Avoca",9,2014,15,2014-09-15
0.435557633638382,0.000528000004123896,0.295016020536423,0.649579882621765,0.21197435259819,0.366668581962585,NA,"Avoca",10,2014,15,2014-10-15
0.478974401950836,0.00105600000824779,NA,NA,0.285105675458908,NA,NA,"Avoca",11,2014,15,2014-11-15
0.351544708013535,NA,0.280703037977219,0.658470928668976,0.380455017089844,NA,NA,"Avoca",12,2014,15,2014-12-15
0.00178457039874047,6.6000000515487e-05,0.261919647455215,7.41979019949213e-05,0.226162955164909,0.00154953286983073,1.92684474313864e-05,"Avoca",1,2011,15,2011-01-15
0.0066225198097527,0.00646799989044666,0.243210256099701,0.0064680390059948,0.217889562249184,0.000150503910845146,1.54108789729435e-07,"Avoca",2,2011,15,2011-02-15
0.0142266973853111,0.0139260003343225,0.247636497020721,0.0139260701835155,0.242128625512123,0.000373381306417286,1.24817097457708e-06,"Avoca",3,2011,15,2011-03-15
0.00368612492457032,0.00204599997960031,0.285366863012314,0.00206253794021904,0.283692598342896,0.00178211857564747,1.07900114016957e-05,"Avoca",4,2011,15,2011-04-15
